,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
1738,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:48:28.000,tiffanyjones,MicrosoftOffice,Microsoft PowerPoint,activateWindow,/from/movement.webm,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:48:46.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook18,Sheet3,"['Sheet3', 'Sheet12']",,more,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:49:28.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,deleteWorksheet,,,,,Workbook7,Sheet4,"['Sheet4', 'Sheet14']",,society,T11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:50:10.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook5,Sheet4,"['Sheet4', 'Sheet6']",,more,K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:50:36.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,printWorkbook,,,,,Workbook18,Sheet9,['Sheet9'],,,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:51:29.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook19,Sheet5,['Sheet5'],,buy,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:52:21.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook11,Sheet9,"['Sheet9', 'Sheet11']",,none,K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:53:17.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,deactivateWorkbook,,,,,Workbook12,Sheet19,['Sheet19'],,scene,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:53:36.000,tiffanyjones,OperatingSystem,Explorer,openFile,/very/follow.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:53:48.000,tiffanyjones,MicrosoftOffice,Microsoft Excel,worksheetTableUpdated,,,,,Workbook18,Sheet16,['Sheet16'],,west,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:53:53.000,tiffanyjones,OperatingSystem,Clipboard,paste,,,Matter dream the believe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,0216084008000000,SmartRPA by marco2012,complete,2020-02-16T08:54:33.000,tiffanyjones,OperatingSystem,Explorer,selectFile,/half/listen.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:52:38.000,michaelavila,MicrosoftOffice,Microsoft Word,newDocument,/fire/single.png,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,
1751,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:53:03.000,michaelavila,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook8,Sheet13,['Sheet13'],,sing,T11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:53:56.000,michaelavila,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook14,Sheet19,['Sheet19'],,before,K14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:54:37.000,michaelavila,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook5,Sheet12,"['Sheet12', 'Sheet17']",,produce,F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:55:08.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/culture/maintain.mov,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:56:08.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/network/as.gif,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:56:47.000,michaelavila,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook6,Sheet14,['Sheet14'],,yes,A12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:57:00.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,activateWindow,/structure/government.ppt,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:58:00.000,michaelavila,MicrosoftOffice,Microsoft Word,openDocument,/where/lose.pptx,,,,,,,,,,,,,,,,before,,,,,,,,,,,,,,,,,,,,,,,,,
1759,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:58:29.000,michaelavila,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook7,Sheet16,"['Sheet16', 'Sheet12']",,step,Z16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:59:22.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/help/know.tiff,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:59:35.000,michaelavila,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook11,Sheet15,"['Sheet15', 'Sheet2']",,kid,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T05:59:42.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/structure/government.ppt,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:00:41.000,michaelavila,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook19,Sheet13,"['Sheet13', 'Sheet12']",,everything,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:01:03.000,michaelavila,MicrosoftOffice,Microsoft Word,rightClickWindow,/full/general.mp4,,,,,,,,,,,,,,,,technology,,,,,,,,,,,,,,,,,,,,,,,,,
1765,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:01:46.000,michaelavila,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook10,Sheet17,['Sheet17'],,walk,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:01:49.000,michaelavila,MicrosoftOffice,Microsoft Word,rightClickWindow,/from/movement.webm,,,,,,,,,,,,,,,,before,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:02:30.000,michaelavila,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/where/lose.pptx,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:02:31.000,michaelavila,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook8,Sheet11,"['Sheet11', 'Sheet1']",,kid,K14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:02:35.000,michaelavila,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook14,Sheet18,['Sheet18'],,more,X12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:02:58.000,michaelavila,MicrosoftOffice,Microsoft Excel,deactivateWorkbook,,,,,Workbook12,Sheet19,['Sheet19'],,scene,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:03:37.000,michaelavila,OperatingSystem,Explorer,openFile,/very/follow.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:03:40.000,michaelavila,MicrosoftOffice,Microsoft Excel,worksheetTableUpdated,,,,,Workbook18,Sheet16,['Sheet16'],,west,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:04:07.000,michaelavila,OperatingSystem,Clipboard,paste,,,Matter dream the believe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,0815055203000000,SmartRPA by marco2012,complete,2020-08-15T06:04:44.000,michaelavila,OperatingSystem,Explorer,selectFile,/half/listen.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:50:06.000,lorihall,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/ability/gun.wav,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:50:41.000,lorihall,MicrosoftOffice,Microsoft Excel,XMLImportWorkbook,,,,,Workbook3,Sheet2,['Sheet2'],,,F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:51:12.000,lorihall,MicrosoftOffice,Microsoft Word,activateWindow,/very/follow.tiff,,,,,,,,,,,,,,,,society,,,,,,,,,,,,,,,,,,,,,,,,,
1778,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:51:16.000,lorihall,MicrosoftOffice,Microsoft Word,openDocument,/half/listen.js,,,,,,,,,,,,,,,,since,,,,,,,,,,,,,,,,,,,,,,,,,
1779,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:51:24.000,lorihall,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook17,Sheet4,['Sheet4'],,walk,K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:51:38.000,lorihall,MicrosoftOffice,Microsoft Word,openDocument,/network/as.gif,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,
1781,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:51:52.000,lorihall,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook5,Sheet9,"['Sheet9', 'Sheet15']",,reveal,U0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:52:16.000,lorihall,MicrosoftOffice,Microsoft Word,activateWindow,/very/follow.tiff,,,,,,,,,,,,,,,,walk,,,,,,,,,,,,,,,,,,,,,,,,,
1783,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:52:36.000,lorihall,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/effect/four.txt,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:53:02.000,lorihall,MicrosoftOffice,Microsoft Word,newDocument,/might/training.png,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1785,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:53:23.000,lorihall,MicrosoftOffice,Microsoft Word,newDocument,/from/movement.webm,,,,,,,,,,,,,,,,everything,,,,,,,,,,,,,,,,,,,,,,,,,
1786,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:53:34.000,lorihall,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook15,Sheet19,['Sheet19'],,yes,X12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:54:07.000,lorihall,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook19,Sheet19,['Sheet19'],,west,V14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:54:33.000,lorihall,MicrosoftOffice,Microsoft Excel,saveWorkbook,/from/movement.webm,,,,Workbook11,Sheet13,"['Sheet13', 'Sheet11']",,reveal,K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:55:17.000,lorihall,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/where/lose.pptx,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:55:22.000,lorihall,MicrosoftOffice,Microsoft Word,rightClickWindow,/full/general.mp4,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,
1791,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:55:52.000,lorihall,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook17,Sheet17,['Sheet17'],,yes,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:56:08.000,lorihall,MicrosoftOffice,Microsoft Excel,printWorkbook,,,,,Workbook3,Sheet9,['Sheet9'],,before,V14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:56:32.000,lorihall,MicrosoftOffice,Microsoft Word,rightClickWindow,/help/know.tiff,,,,,,,,,,,,,,,,environment,,,,,,,,,,,,,,,,,,,,,,,,,
1794,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:57:17.000,lorihall,MicrosoftOffice,Microsoft Word,rightClickWindow,/say/however.mp3,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:57:59.000,lorihall,MicrosoftOffice,Microsoft Excel,deactivateWorkbook,,,,,Workbook12,Sheet19,['Sheet19'],,scene,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:58:14.000,lorihall,OperatingSystem,Explorer,openFile,/very/follow.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:59:02.000,lorihall,MicrosoftOffice,Microsoft Excel,worksheetTableUpdated,,,,,Workbook18,Sheet16,['Sheet16'],,west,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:59:27.000,lorihall,OperatingSystem,Clipboard,paste,,,Matter dream the believe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,0507065001000000,SmartRPA by marco2012,complete,2020-05-07T06:59:32.000,lorihall,OperatingSystem,Explorer,selectFile,/half/listen.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:29:21.000,zhines,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook7,Sheet10,"['Sheet10', 'Sheet1']",,yes,F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:29:39.000,zhines,MicrosoftOffice,Microsoft Excel,XMLImportWorkbook,,,,,Workbook11,Sheet8,['Sheet8'],,produce,K14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:30:12.000,zhines,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/firm/picture.docx,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:30:50.000,zhines,MicrosoftOffice,Microsoft Excel,XMLImportWorkbook,,,,,Workbook11,Sheet11,"['Sheet11', 'Sheet14']",,since,V14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:31:43.000,zhines,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/environmental/defense.flac,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:32:25.000,zhines,MicrosoftOffice,Microsoft Word,activateWindow,/full/general.mp4,,,,,,,,,,,,,,,,technology,,,,,,,,,,,,,,,,,,,,,,,,,
1806,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:32:32.000,zhines,MicrosoftOffice,Microsoft Word,rightClickWindow,/effect/four.txt,,,,,,,,,,,,,,,,society,,,,,,,,,,,,,,,,,,,,,,,,,
1807,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:33:01.000,zhines,MicrosoftOffice,Microsoft Word,newDocument,/firm/picture.docx,,,,,,,,,,,,,,,,technology,,,,,,,,,,,,,,,,,,,,,,,,,
1808,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:33:08.000,zhines,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/culture/maintain.mov,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:33:20.000,zhines,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook16,Sheet15,['Sheet15'],,kid,A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:34:15.000,zhines,MicrosoftOffice,Microsoft Excel,printWorkbook,,,,,Workbook3,Sheet18,"['Sheet18', 'Sheet13']",,since,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:34:44.000,zhines,MicrosoftOffice,Microsoft Word,activateWindow,/good/space.txt,,,,,,,,,,,,,,,,kid,,,,,,,,,,,,,,,,,,,,,,,,,
1812,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:35:40.000,zhines,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/loss/marriage.mov,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:36:12.000,zhines,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook18,Sheet7,['Sheet7'],,kid,Q6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:36:17.000,zhines,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/full/general.mp4,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:37:13.000,zhines,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook12,Sheet13,"['Sheet13', 'Sheet14']",,step,K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:38:03.000,zhines,MicrosoftOffice,Microsoft Word,openDocument,/help/know.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:38:09.000,zhines,MicrosoftOffice,Microsoft Word,rightClickWindow,/half/listen.js,,,,,,,,,,,,,,,,kid,,,,,,,,,,,,,,,,,,,,,,,,,
1818,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:38:53.000,zhines,MicrosoftOffice,Microsoft Word,openDocument,/fire/single.png,,,,,,,,,,,,,,,,scene,,,,,,,,,,,,,,,,,,,,,,,,,
1819,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:39:42.000,zhines,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook2,Sheet11,['Sheet11'],,walk,O5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:40:40.000,zhines,MicrosoftOffice,Microsoft Excel,deactivateWorkbook,,,,,Workbook12,Sheet19,['Sheet19'],,scene,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:41:29.000,zhines,OperatingSystem,Explorer,openFile,/very/follow.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:42:26.000,zhines,MicrosoftOffice,Microsoft Excel,worksheetTableUpdated,,,,,Workbook18,Sheet16,['Sheet16'],,west,H13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:42:51.000,zhines,OperatingSystem,Clipboard,paste,,,Matter dream the believe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,0902202843000000,SmartRPA by marco2012,complete,2020-09-02T20:43:00.000,zhines,OperatingSystem,Explorer,selectFile,/half/listen.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:47:29.000,griffinandrew,MicrosoftOffice,Microsoft Word,newDocument,/help/know.tiff,,,,,,,,,,,,,,,,before,,,,,,,,,,,,,,,,,,,,,,,,,
1826,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:48:23.000,griffinandrew,MicrosoftOffice,Microsoft Word,rightClickWindow,/from/movement.webm,,,,,,,,,,,,,,,,step,,,,,,,,,,,,,,,,,,,,,,,,,
1827,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:49:17.000,griffinandrew,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/where/lose.pptx,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:50:08.000,griffinandrew,MicrosoftOffice,Microsoft Excel,saveWorkbook,/say/however.mp3,,,,Workbook1,Sheet11,['Sheet11'],,scene,M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:50:27.000,griffinandrew,MicrosoftOffice,Microsoft Word,newDocument,/effect/four.txt,,,,,,,,,,,,,,,,step,,,,,,,,,,,,,,,,,,,,,,,,,
1830,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:51:02.000,griffinandrew,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/help/know.tiff,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:51:17.000,griffinandrew,MicrosoftOffice,Microsoft PowerPoint,activateWindow,/small/us.mp3,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:52:13.000,griffinandrew,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook14,Sheet14,['Sheet14'],,environment,X12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:52:42.000,griffinandrew,MicrosoftOffice,Microsoft Word,newDocument,/loss/marriage.mov,,,,,,,,,,,,,,,,reveal,,,,,,,,,,,,,,,,,,,,,,,,,
1834,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:52:57.000,griffinandrew,MicrosoftOffice,Microsoft Word,rightClickWindow,/structure/government.ppt,,,,,,,,,,,,,,,,produce,,,,,,,,,,,,,,,,,,,,,,,,,
1835,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:53:33.000,griffinandrew,MicrosoftOffice,Microsoft Word,newDocument,/environmental/defense.flac,,,,,,,,,,,,,,,,everything,,,,,,,,,,,,,,,,,,,,,,,,,
1836,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:53:46.000,griffinandrew,MicrosoftOffice,Microsoft Excel,saveWorkbook,/structure/government.ppt,,,,Workbook2,Sheet18,"['Sheet18', 'Sheet8']",,sing,R18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:53:59.000,griffinandrew,MicrosoftOffice,Microsoft Excel,saveWorkbook,/effect/four.txt,,,,Workbook9,Sheet2,"['Sheet2', 'Sheet10']",,more,V14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:54:43.000,griffinandrew,MicrosoftOffice,Microsoft Excel,deleteWorksheet,,,,,Workbook13,Sheet10,"['Sheet10', 'Sheet13']",,step,V14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:55:43.000,griffinandrew,MicrosoftOffice,Microsoft Excel,deleteWorksheet,,,,,Workbook13,Sheet5,['Sheet5'],,step,A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:56:24.000,griffinandrew,MicrosoftOffice,Microsoft Word,rightClickWindow,/firm/picture.docx,,,,,,,,,,,,,,,,everything,,,,,,,,,,,,,,,,,,,,,,,,,
1841,0621164705000000,SmartRPA by marco2012,complete,2020-06-21T16:56:53.000,griffinandrew,MicrosoftOffice,Microsoft PowerPoint,printPresentation,/ability/gun.wav,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
